timestamp,asset_id,vibration_rms,temperature_c,load_percent,failure_phase,failure_start_hour
2025-12-31 23:59:55,pump-001,2.9312581193289855,45.39139403397068,74.97880543934222,0,48
2026-01-01 00:01:03,pump-001,3.2037311078883697,44.48077180113888,77.80233186206368,0,48
2026-01-01 00:02:02,pump-001,2.9490463291489615,44.13309246321665,73.43473535259398,0,48
2026-01-01 00:02:56,pump-001,2.9457915264012478,44.79932079441254,73.11346500411854,0,48
2026-01-01 00:03:59,pump-001,2.7219112053710726,45.57138317766699,72.85423383505315,0,48
2026-01-01 00:04:54,pump-001,2.911122942654173,45.51677240550755,76.59979593614813,0,48
2026-01-01 00:06:02,pump-001,2.8552857638408367,45.674740241920965,77.19397739845633,0,48
2026-01-01 00:07:08,pump-001,3.054475273549543,45.4242082389463,77.84434536357355,0,48
2026-01-01 00:08:04,pump-001,3.0322961777479773,43.99298504207829,75.12254774523232,0,48
2026-01-01 00:09:01,pump-001,3.0382220243853326,44.906465196922966,74.94534835101722,0,48
2026-01-01 00:10:06,pump-001,3.01327673839738,45.020429353458844,79.2442488283429,0,48
2026-01-01 00:10:53,pump-001,3.0014570642458547,45.065681389004446,75.30961347935254,0,48
2026-01-01 00:12:00,pump-001,2.883339500026326,44.79708218466156,73.37210892718784,0,48
2026-01-01 00:12:54,pump-001,2.8770456058145273,45.83657147528084,78.20691958459136,0,48
2026-01-01 00:14:05,pump-001,3.232819994524156,44.684284338611825,74.22002512574522,0,48
2026-01-01 00:14:59,pump-001,3.232819994524156,44.684284338611825,74.22002512574522,0,48
2026-01-01 00:16:01,pump-001,2.9198102065046165,44.71044839296503,75.55579707851483,0,48
2026-01-01 00:16:52,pump-001,2.805109675422276,45.475962038265415,73.52109198782479,0,48
2026-01-01 00:18:08,pump-001,2.7424871466560763,44.87423175232088,73.7407891244202,0,48
2026-01-01 00:18:54,pump-001,2.6303786675267387,45.05303552832404,73.95033285860502,0,48
2026-01-01 00:20:03,pump-001,2.8978044301772874,45.735083196627045,71.06155197701197,0,48
2026-01-01 00:21:00,pump-001,3.0811626348335355,44.873902832408305,72.30462055866077,0,48
2026-01-01 00:22:07,pump-001,2.8245696739653563,44.39577967658406,75.41145745390271,0,48
2026-01-01 00:23:06,pump-001,2.984790206496527,44.69444974575385,73.69628243372013,0,48
2026-01-01 00:24:02,pump-001,2.797140465871721,45.47250262472828,77.59104902510417,0,48
2026-01-01 00:24:59,pump-001,2.8793215474244866,44.83510325778964,76.06889510722158,0,48
2026-01-01 00:25:57,pump-001,3.069756958533554,45.07090064442857,75.67195248916619,0,48
2026-01-01 00:27:01,pump-001,2.8328156738023136,45.74624898130442,74.90489914544635,0,48
2026-01-01 00:27:58,pump-001,2.827741384264575,46.24240482697856,73.93695776418491,0,48
2026-01-01 00:28:58,pump-001,3.0072232425463867,44.40909695058544,73.94287025731134,0,48
2026-01-01 00:30:07,pump-001,3.164889784827751,45.46363663461017,76.56257067501116,0,48
2026-01-01 00:31:03,pump-001,3.119510437090768,44.79991643918523,74.50902257591804,0,48
2026-01-01 00:31:57,pump-001,3.1455948135204284,45.804883911946504,70.12211578555504,0,48
2026-01-01 00:33:05,pump-001,3.4627741695074286,44.84549291187628,76.18752175071225,0,48
2026-01-01 00:34:03,pump-001,3.090414561871194,44.809191943794545,74.87546552583983,0,48
2026-01-01 00:34:58,pump-001,3.0742250969329126,45.26353313154614,75.60285781629362,0,48
2026-01-01 00:35:56,pump-001,2.943147228814875,45.04094441557068,73.69393674782928,0,48
2026-01-01 00:37:02,pump-001,3.0082237237613647,45.06682981832431,72.82202666886181,0,48
2026-01-01 00:37:53,pump-001,3.1721761288828954,45.448783251833476,73.77079391229,0,48
2026-01-01 00:38:59,pump-001,2.7395645733031513,45.30660775267597,77.31410746879271,0,48
2026-01-01 00:39:54,pump-001,3.091775987595671,44.6445605921853,73.71089727336846,0,48
2026-01-01 00:41:03,pump-001,2.9206489252473573,45.739804760774796,77.43322214583132,0,48
2026-01-01 00:42:08,pump-001,3.1139517116101545,45.66736970780107,77.33410517146626,0,48
2026-01-01 00:43:04,pump-001,3.1464856861030257,44.61737141926027,74.69100536816948,0,48
